reservation_id:ID(Reservation),check_in:date,check_out:date,status,total_amount:float,guest_id:ID(Guest),hotel_id:ID(Hotel)
14451,2024-12-25,2024-12-28,checked_out,360.00,5048,135
18199,2024-08-03,2024-08-09,checked_out,720.00,5169,135
18681,2024-03-25,2024-04-04,checked_out,1200.00,1767,135
19568,2024-09-11,2024-09-16,checked_out,600.00,4938,135
735,2024-05-08,2024-05-11,checked_out,360.00,5007,135
1868,2024-03-13,2024-03-15,checked_out,240.00,1899,135
5348,2024-04-08,2024-04-10,cancelled,240.00,5015,135
9122,2024-06-23,2024-07-03,booked,1200.00,5031,135
10078,2024-06-14,2024-06-18,checked_out,480.00,5868,135
10817,2024-12-16,2024-12-25,cancelled,1080.00,7580,135
12261,2024-12-02,2024-12-07,checked_out,600.00,850,135
12830,2024-02-18,2024-02-25,checked_in,840.00,3326,135
17300,2024-09-23,2024-09-25,checked_in,240.00,1861,135
5618,2024-04-28,2024-05-06,checked_out,640.00,11,135
6139,2024-08-16,2024-08-25,cancelled,720.00,4640,135
7870,2024-01-16,2024-01-21,checked_in,400.00,7714,135
561,2024-09-17,2024-09-27,cancelled,3500.00,6851,135
16894,2024-11-11,2024-11-15,checked_out,1400.00,6872,135
2099,2024-10-13,2024-10-19,checked_out,1320.00,3586,135
6731,2024-06-18,2024-06-21,cancelled,660.00,4348,135
1724,2024-02-20,2024-02-21,checked_out,220.00,5538,135
3745,2024-01-02,2024-01-04,checked_out,440.00,1108,135
19113,2024-07-14,2024-07-18,checked_out,880.00,5519,135
10688,2024-02-21,2024-02-26,booked,1750.00,1504,135
13551,2024-05-21,2024-05-29,checked_in,2800.00,7144,135
9270,2024-04-11,2024-04-14,checked_out,660.00,1085,135
10680,2024-04-11,2024-04-12,cancelled,220.00,6874,135
17374,2024-08-15,2024-08-16,booked,220.00,3138,135
883,2024-01-25,2024-01-26,booked,80.00,1828,135
886,2024-03-05,2024-03-12,checked_out,560.00,3052,135
908,2024-05-17,2024-05-19,checked_out,160.00,7364,135
9176,2024-04-27,2024-05-01,checked_out,320.00,3987,135
16451,2024-11-28,2024-12-06,checked_out,640.00,1659,135
17352,2024-09-27,2024-10-04,checked_out,560.00,2014,135
1523,2024-05-05,2024-05-10,checked_out,600.00,3222,135
8948,2024-12-04,2024-12-05,checked_out,120.00,5,135
17467,2024-06-01,2024-06-06,checked_out,600.00,6786,135
19457,2024-02-21,2024-02-23,checked_out,240.00,330,135
3176,2024-03-07,2024-03-12,checked_out,600.00,3833,135
9452,2024-08-20,2024-08-24,checked_out,480.00,6013,135
15329,2024-12-03,2024-12-09,checked_out,720.00,1782,135
16722,2024-05-25,2024-05-29,checked_out,480.00,1398,135
1818,2024-10-19,2024-10-26,checked_out,560.00,3090,135
4143,2024-02-03,2024-02-07,checked_in,320.00,3844,135
8319,2024-11-26,2024-11-28,checked_out,160.00,7581,135
9141,2024-06-08,2024-06-09,cancelled,80.00,570,135
9422,2024-07-28,2024-08-06,checked_out,720.00,3688,135
10266,2024-01-16,2024-01-17,booked,80.00,7154,135
18396,2024-08-18,2024-08-25,checked_out,560.00,412,135
1701,2024-12-11,2024-12-16,checked_out,1100.00,3219,135
2146,2024-10-21,2024-10-25,checked_out,880.00,4713,135
6458,2024-06-22,2024-06-30,checked_out,1760.00,1444,135
12585,2024-04-06,2024-04-10,cancelled,880.00,725,135
19271,2024-07-04,2024-07-07,cancelled,660.00,1967,135
1882,2024-11-20,2024-11-30,checked_in,800.00,4826,135
7920,2024-06-06,2024-06-14,checked_out,640.00,2002,135
12332,2024-12-09,2024-12-14,checked_in,400.00,2002,135
17126,2024-07-14,2024-07-16,checked_in,160.00,1812,135
17579,2024-02-12,2024-02-19,checked_out,560.00,1814,135
340,2024-02-21,2024-02-27,booked,2100.00,3597,135
6920,2024-06-16,2024-06-23,checked_in,2450.00,7665,135
8016,2024-10-28,2024-11-06,checked_out,3150.00,2068,135
16955,2024-12-10,2024-12-16,checked_out,2100.00,5918,135
18623,2024-06-06,2024-06-12,checked_out,2100.00,117,135
2946,2024-02-23,2024-03-02,checked_out,2800.00,7958,135
12784,2024-04-25,2024-04-27,checked_in,700.00,7321,135
16511,2024-12-08,2024-12-15,booked,2450.00,5483,135
19804,2024-08-01,2024-08-07,checked_in,2100.00,5781,135
11340,2024-06-02,2024-06-03,checked_in,350.00,1732,135
16305,2024-08-08,2024-08-14,checked_in,2100.00,2328,135
2991,2024-03-21,2024-03-27,checked_in,2100.00,869,136
5434,2024-02-27,2024-03-03,checked_in,1750.00,6664,136
6106,2024-03-02,2024-03-12,checked_out,3500.00,4784,136
14853,2024-09-09,2024-09-13,checked_in,1400.00,6534,136
15688,2024-02-19,2024-02-26,checked_out,2450.00,3448,136
7753,2024-03-25,2024-04-03,checked_out,1080.00,7743,136
525,2024-11-12,2024-11-19,checked_out,840.00,2676,136
17399,2024-03-06,2024-03-08,checked_in,240.00,964,136
17771,2024-09-04,2024-09-05,checked_out,120.00,6375,136
19903,2024-03-23,2024-04-02,checked_out,1200.00,1168,136
6282,2024-07-03,2024-07-12,checked_in,3150.00,2738,136
10557,2024-02-11,2024-02-20,checked_out,3150.00,822,136
2052,2024-07-04,2024-07-14,checked_in,3500.00,5272,136
7364,2024-11-08,2024-11-12,checked_out,1400.00,5344,136
11787,2024-11-01,2024-11-10,checked_out,3150.00,7701,136
16178,2024-06-18,2024-06-28,checked_out,3500.00,5060,136
649,2024-10-14,2024-10-23,checked_out,3150.00,1918,136
5253,2024-09-09,2024-09-19,checked_in,3500.00,249,136
10050,2024-12-14,2024-12-15,checked_out,350.00,1616,136
10299,2024-01-10,2024-01-15,checked_out,1750.00,1249,136
17606,2024-06-26,2024-07-02,checked_out,2100.00,1377,136
19452,2024-08-06,2024-08-09,cancelled,1050.00,5155,136
565,2024-05-02,2024-05-09,checked_out,2450.00,2126,136
3358,2024-05-01,2024-05-08,checked_out,2450.00,6839,136
11287,2024-12-04,2024-12-11,checked_out,2450.00,4508,136
12105,2024-05-02,2024-05-08,checked_out,2100.00,2223,136
13283,2024-08-07,2024-08-13,checked_out,2100.00,7469,136
18398,2024-05-11,2024-05-13,checked_out,160.00,5644,136
9855,2024-11-20,2024-11-21,checked_out,80.00,4793,136
13162,2024-08-21,2024-08-22,checked_out,80.00,4927,136
17678,2024-02-18,2024-02-19,checked_out,80.00,4116,136
5079,2024-07-07,2024-07-09,booked,240.00,1175,136
5275,2024-06-14,2024-06-23,checked_out,1080.00,6249,136
15542,2024-05-05,2024-05-12,checked_out,840.00,7254,136
6634,2024-07-17,2024-07-22,checked_out,1100.00,19,136
12537,2024-08-12,2024-08-22,cancelled,2200.00,3696,136
126,2024-06-05,2024-06-11,checked_out,720.00,4514,136
6412,2024-05-17,2024-05-23,checked_out,720.00,2140,136
7045,2024-12-09,2024-12-18,checked_in,1080.00,6532,136
17337,2024-01-15,2024-01-21,checked_out,720.00,4133,136
1427,2024-01-17,2024-01-20,checked_in,240.00,3840,136
2459,2024-07-22,2024-07-23,cancelled,80.00,313,136
5386,2024-07-10,2024-07-19,checked_in,720.00,3135,136
6019,2024-07-06,2024-07-15,checked_out,720.00,570,136
12569,2024-07-02,2024-07-08,checked_out,480.00,1898,136
13821,2024-03-16,2024-03-17,booked,80.00,7975,136
14809,2024-08-12,2024-08-19,checked_out,560.00,1616,136
18973,2024-08-09,2024-08-17,checked_in,640.00,7922,136
19261,2024-06-02,2024-06-06,checked_in,320.00,4201,136
2258,2024-06-13,2024-06-20,cancelled,840.00,5934,136
2629,2024-07-01,2024-07-08,checked_out,840.00,2089,136
6557,2024-05-17,2024-05-25,checked_out,960.00,4652,136
12866,2024-10-18,2024-10-28,checked_in,1200.00,7151,136
12995,2024-05-15,2024-05-18,checked_out,360.00,7298,136
13848,2024-06-27,2024-07-03,checked_in,720.00,3508,136
587,2024-02-24,2024-02-25,checked_out,120.00,4479,136
6017,2024-03-06,2024-03-15,checked_in,1080.00,1502,136
11876,2024-12-06,2024-12-11,checked_out,600.00,6511,136
17515,2024-08-16,2024-08-22,checked_out,720.00,946,136
3071,2024-09-11,2024-09-12,checked_out,80.00,5594,136
7607,2024-03-03,2024-03-05,checked_out,160.00,267,136
8272,2024-02-22,2024-02-27,checked_out,400.00,6762,136
11575,2024-10-26,2024-10-27,cancelled,80.00,5465,136
16785,2024-07-07,2024-07-17,checked_in,800.00,324,136
19670,2024-11-04,2024-11-07,checked_out,240.00,3220,136
19939,2024-05-16,2024-05-24,checked_out,640.00,6116,136
4313,2024-03-19,2024-03-22,checked_in,660.00,2557,136
9993,2024-06-23,2024-07-02,booked,1980.00,4951,136
16666,2024-03-12,2024-03-17,checked_out,1100.00,2925,136
17247,2024-01-19,2024-01-26,checked_out,1540.00,4117,136
19417,2024-04-21,2024-04-28,checked_out,1540.00,7144,136
5758,2024-06-09,2024-06-17,checked_out,640.00,7712,136
7106,2024-02-24,2024-03-05,booked,800.00,6451,136
19085,2024-12-07,2024-12-16,checked_out,1080.00,1408,136
4181,2024-06-22,2024-06-26,checked_out,320.00,99,136
7982,2024-04-25,2024-04-29,booked,320.00,5257,136
9515,2024-08-25,2024-08-28,checked_out,240.00,3841,136
11373,2024-10-10,2024-10-14,checked_out,320.00,5530,136
12355,2024-07-23,2024-07-29,cancelled,480.00,4137,136
13506,2024-12-26,2024-12-29,checked_out,240.00,6178,136
16605,2024-04-15,2024-04-22,cancelled,560.00,7872,136
17974,2024-09-23,2024-09-27,checked_out,320.00,6274,136
18190,2024-12-15,2024-12-21,checked_in,480.00,6655,136
2418,2024-01-17,2024-01-25,cancelled,1760.00,4831,136
5644,2024-05-19,2024-05-23,checked_out,880.00,349,136
7672,2024-07-13,2024-07-20,checked_out,1540.00,470,136
16518,2024-12-05,2024-12-13,cancelled,1760.00,5742,136
18693,2024-08-11,2024-08-16,checked_out,1100.00,5648,136
5018,2024-05-09,2024-05-18,checked_in,1980.00,1408,136
6923,2024-04-14,2024-04-20,checked_in,1320.00,4702,136
13029,2024-03-17,2024-03-21,checked_out,880.00,1093,136
17038,2024-03-13,2024-03-20,checked_in,1540.00,5385,136
64,2024-05-19,2024-05-23,checked_out,320.00,7195,136
839,2024-07-18,2024-07-24,booked,480.00,1826,136
1846,2024-04-13,2024-04-17,checked_out,320.00,996,136
4876,2024-08-01,2024-08-09,checked_out,640.00,194,136
17323,2024-08-01,2024-08-02,booked,80.00,2361,136
2278,2024-07-14,2024-07-23,checked_in,720.00,5978,136
5656,2024-03-23,2024-03-27,checked_in,320.00,2664,136
7165,2024-09-24,2024-10-04,checked_out,800.00,4549,136
10487,2024-01-15,2024-01-18,checked_out,240.00,1347,136
11923,2024-02-12,2024-02-18,checked_out,480.00,460,136
15034,2024-12-28,2024-12-31,checked_out,240.00,1591,136
15101,2024-06-21,2024-06-24,checked_out,240.00,6871,136
3403,2024-12-23,2024-12-31,checked_out,640.00,4570,136
8161,2024-12-18,2024-12-20,checked_in,240.00,508,137
8893,2024-12-09,2024-12-19,booked,1200.00,3151,137
9475,2024-12-08,2024-12-10,checked_out,240.00,3410,137
3950,2024-04-24,2024-04-25,checked_out,120.00,2797,137
8966,2024-08-19,2024-08-24,checked_in,600.00,4094,137
15269,2024-04-18,2024-04-25,cancelled,840.00,2982,137
3123,2024-02-23,2024-03-04,checked_out,2200.00,6619,137
6260,2024-04-05,2024-04-09,checked_out,880.00,2603,137
6652,2024-11-16,2024-11-24,checked_in,1760.00,1777,137
8028,2024-04-08,2024-04-14,checked_out,1320.00,3627,137
9193,2024-12-02,2024-12-10,checked_in,1760.00,1819,137
9649,2024-08-10,2024-08-18,booked,1760.00,7752,137
13139,2024-12-22,2024-12-24,booked,440.00,7073,137
13332,2024-05-21,2024-05-23,booked,440.00,6303,137
14375,2024-12-09,2024-12-10,checked_in,220.00,3550,137
14421,2024-12-19,2024-12-25,checked_out,1320.00,6048,137
1562,2024-04-20,2024-04-30,checked_in,1200.00,4783,137
2687,2024-03-23,2024-03-29,checked_out,720.00,6054,137
5009,2024-03-20,2024-03-22,cancelled,240.00,4625,137
9568,2024-12-19,2024-12-29,checked_out,1200.00,1391,137
16940,2024-07-26,2024-07-30,checked_out,480.00,5399,137
3646,2024-03-04,2024-03-05,checked_out,350.00,2773,137
16680,2024-06-01,2024-06-08,cancelled,2450.00,6123,137
16686,2024-04-02,2024-04-04,checked_out,700.00,1276,137
1401,2024-03-02,2024-03-12,cancelled,2200.00,416,137
9744,2024-08-15,2024-08-23,checked_out,1760.00,5552,137
16313,2024-01-08,2024-01-15,cancelled,1540.00,4206,137
1652,2024-05-07,2024-05-11,cancelled,320.00,6335,137
10145,2024-08-08,2024-08-18,checked_out,800.00,7941,137
15770,2024-04-01,2024-04-11,checked_in,800.00,18,137
1824,2024-10-15,2024-10-18,checked_in,240.00,672,137
3485,2024-07-01,2024-07-05,checked_out,320.00,866,137
6711,2024-02-18,2024-02-20,booked,160.00,866,137
10007,2024-01-23,2024-01-26,checked_in,240.00,2582,137
12485,2024-09-20,2024-09-25,checked_in,400.00,7111,137
16283,2024-10-12,2024-10-14,checked_out,160.00,3077,137
16959,2024-12-19,2024-12-27,checked_out,640.00,5313,137
3846,2024-08-10,2024-08-15,checked_out,1100.00,6902,137
4420,2024-03-04,2024-03-05,booked,220.00,1002,137
5751,2024-04-28,2024-05-06,checked_out,1760.00,1373,137
12614,2024-04-27,2024-05-05,checked_out,1760.00,5396,137
15151,2024-09-11,2024-09-19,checked_out,1760.00,1542,137
1549,2024-01-13,2024-01-14,booked,220.00,1683,137
5353,2024-04-23,2024-04-29,checked_out,1320.00,1810,137
14597,2024-12-08,2024-12-15,checked_out,1540.00,226,137
15213,2024-11-23,2024-11-28,checked_out,1100.00,4439,137
8540,2024-11-01,2024-11-08,checked_out,1540.00,3878,137
8841,2024-07-24,2024-08-03,cancelled,2200.00,3053,137
11032,2024-01-23,2024-02-02,checked_out,2200.00,7722,137
18858,2024-12-14,2024-12-18,checked_out,880.00,2069,137
1019,2024-12-19,2024-12-20,booked,350.00,3353,137
12094,2024-11-11,2024-11-13,checked_out,700.00,5241,137
14430,2024-02-22,2024-03-03,checked_out,3500.00,416,137
17981,2024-06-15,2024-06-25,checked_in,3500.00,5722,137
6664,2024-09-03,2024-09-11,checked_out,640.00,5128,137
11428,2024-08-03,2024-08-11,checked_out,640.00,4525,137
2514,2024-07-04,2024-07-09,checked_out,1750.00,1461,137
4952,2024-01-10,2024-01-17,checked_out,2450.00,4572,137
7780,2024-07-08,2024-07-12,cancelled,1400.00,5043,137
8029,2024-07-14,2024-07-22,checked_out,2800.00,5511,137
7468,2024-08-11,2024-08-14,checked_in,240.00,1935,137
8770,2024-03-21,2024-03-24,cancelled,240.00,4286,137
10897,2024-02-16,2024-02-22,checked_in,480.00,1627,137
12872,2024-12-09,2024-12-18,checked_out,720.00,5398,137
1545,2024-12-02,2024-12-04,checked_out,440.00,3312,137
924,2024-10-06,2024-10-11,checked_out,1750.00,6881,137
1542,2024-02-03,2024-02-05,checked_out,700.00,2057,137
1679,2024-03-15,2024-03-19,cancelled,1400.00,6585,137
4773,2024-04-02,2024-04-06,checked_out,1400.00,6709,137
9482,2024-04-23,2024-04-28,booked,1750.00,4963,137
18627,2024-02-25,2024-02-27,checked_out,700.00,4272,137
19086,2024-08-13,2024-08-16,checked_out,1050.00,190,137
2431,2024-08-28,2024-08-31,checked_out,360.00,4027,137
7907,2024-03-10,2024-03-12,checked_out,240.00,1150,137
4428,2024-02-06,2024-02-07,checked_out,80.00,5013,137
18802,2024-11-17,2024-11-21,cancelled,320.00,3693,137
5622,2024-12-22,2024-12-28,checked_out,1320.00,1901,137
6487,2024-12-06,2024-12-16,checked_out,2200.00,3859,137
9158,2024-08-05,2024-08-11,checked_in,1320.00,4480,137
17041,2024-07-21,2024-07-28,checked_in,1540.00,7191,137
6162,2024-05-16,2024-05-20,checked_out,1400.00,5554,137
11325,2024-12-11,2024-12-20,checked_in,3150.00,4128,137
11890,2024-06-27,2024-07-03,checked_in,2100.00,5302,137
4817,2024-12-15,2024-12-18,checked_in,360.00,4048,137
6594,2024-11-27,2024-12-04,booked,840.00,625,137
6737,2024-12-02,2024-12-06,checked_out,480.00,7734,137
12190,2024-06-11,2024-06-19,checked_out,960.00,867,137
16055,2024-11-28,2024-11-29,cancelled,120.00,4418,137
424,2024-07-10,2024-07-15,checked_in,600.00,7303,137
8602,2024-09-27,2024-10-06,checked_out,1080.00,3052,137
18998,2024-04-04,2024-04-07,checked_out,360.00,3700,137
5158,2024-09-15,2024-09-22,checked_out,560.00,2935,137
12538,2024-09-06,2024-09-14,checked_out,640.00,2265,137
14466,2024-05-03,2024-05-11,cancelled,640.00,7332,137
14826,2024-03-27,2024-04-02,checked_out,480.00,6227,137
17514,2024-07-24,2024-07-26,checked_in,160.00,5310,137
19853,2024-02-04,2024-02-06,checked_in,160.00,1374,137
4721,2024-05-17,2024-05-27,checked_out,800.00,5058,137
5414,2024-01-02,2024-01-04,booked,160.00,141,137
9051,2024-10-19,2024-10-28,cancelled,720.00,5932,137
11220,2024-06-27,2024-06-30,checked_out,240.00,1776,137
14377,2024-11-17,2024-11-26,checked_out,720.00,1622,137
16490,2024-05-13,2024-05-17,checked_out,320.00,6016,137
16829,2024-02-04,2024-02-13,cancelled,720.00,1932,137
18721,2024-12-02,2024-12-04,booked,160.00,5669,137
2912,2024-01-21,2024-01-31,checked_out,3500.00,4137,137
8949,2024-04-13,2024-04-15,checked_out,700.00,6890,137
13264,2024-09-23,2024-09-25,cancelled,700.00,6662,137
13434,2024-07-17,2024-07-18,booked,350.00,7944,137
9757,2024-04-11,2024-04-20,checked_out,1980.00,6550,137
10476,2024-06-07,2024-06-08,checked_out,220.00,5887,137
19933,2024-04-26,2024-04-30,checked_out,880.00,2419,137
153,2024-03-12,2024-03-21,checked_in,3150.00,3655,137
1123,2024-11-25,2024-11-27,cancelled,700.00,1121,137
4030,2024-05-25,2024-05-27,checked_out,700.00,3460,137
10544,2024-10-16,2024-10-20,checked_in,1400.00,87,137
19963,2024-09-18,2024-09-23,checked_out,1750.00,2381,137
4033,2024-02-28,2024-03-05,cancelled,1320.00,5062,137
5127,2024-07-03,2024-07-10,checked_out,1540.00,6238,137
8015,2024-08-15,2024-08-18,checked_out,660.00,6175,137
11735,2024-06-06,2024-06-15,checked_out,1980.00,1172,137
12955,2024-06-07,2024-06-09,checked_out,440.00,5405,137
13039,2024-08-07,2024-08-14,checked_out,1540.00,3391,137
15575,2024-03-24,2024-03-28,booked,880.00,3925,137
4485,2024-04-13,2024-04-22,checked_out,1980.00,1260,137
5851,2024-03-07,2024-03-11,checked_in,880.00,4463,137
9239,2024-07-07,2024-07-08,checked_out,220.00,2993,137
14476,2024-07-18,2024-07-28,checked_out,2200.00,2808,137
17359,2024-10-20,2024-10-28,checked_out,1760.00,7334,137
1524,2024-02-26,2024-02-28,checked_out,440.00,6161,137
2645,2024-01-27,2024-02-02,checked_out,1320.00,5224,137
3645,2024-10-02,2024-10-11,checked_out,1980.00,4312,137
6810,2024-05-17,2024-05-22,checked_in,1100.00,3326,137
7145,2024-12-01,2024-12-10,checked_out,1980.00,2352,137
12066,2024-06-03,2024-06-04,checked_out,220.00,1584,137
14520,2024-06-26,2024-07-05,cancelled,1980.00,6601,137
15015,2024-11-24,2024-11-30,checked_in,1320.00,7147,137
18889,2024-12-05,2024-12-11,cancelled,720.00,3487,137
2545,2024-02-28,2024-03-05,cancelled,2100.00,4229,137
8742,2024-06-28,2024-07-01,checked_in,1050.00,4370,137
9913,2024-02-06,2024-02-16,checked_out,3500.00,7519,137
703,2024-05-13,2024-05-21,checked_out,2800.00,604,137
3439,2024-12-13,2024-12-19,checked_out,2100.00,4748,137
11678,2024-08-06,2024-08-15,booked,3150.00,2201,137
11819,2024-09-04,2024-09-08,checked_out,1400.00,7077,137
4763,2024-09-24,2024-10-03,checked_out,3150.00,4593,137
5803,2024-04-02,2024-04-04,checked_out,700.00,4644,137
6707,2024-12-18,2024-12-24,checked_in,2100.00,4033,137
8620,2024-03-28,2024-03-29,checked_out,350.00,5888,137
2471,2024-04-05,2024-04-10,cancelled,600.00,5986,137
10561,2024-02-04,2024-02-05,checked_out,120.00,1951,137
1747,2024-01-14,2024-01-17,checked_out,660.00,5366,138
4189,2024-09-17,2024-09-26,checked_out,1980.00,1378,138
16107,2024-06-28,2024-06-30,checked_out,440.00,2836,138
4507,2024-09-09,2024-09-16,checked_out,840.00,5753,138
6377,2024-09-04,2024-09-13,checked_out,1080.00,4713,138
9344,2024-10-06,2024-10-07,checked_out,120.00,1127,138
11114,2024-06-25,2024-06-27,checked_in,240.00,2189,138
8850,2024-01-07,2024-01-11,checked_out,320.00,7116,138
10053,2024-12-06,2024-12-11,checked_in,400.00,3668,138
10532,2024-09-12,2024-09-17,checked_out,400.00,6028,138
16640,2024-10-13,2024-10-17,checked_in,320.00,6684,138
18187,2024-02-22,2024-02-29,checked_out,560.00,7216,138
3511,2024-05-23,2024-05-25,checked_in,160.00,2092,138
5754,2024-10-06,2024-10-08,checked_out,160.00,3164,138
8313,2024-01-03,2024-01-06,checked_out,240.00,5753,138
16674,2024-09-06,2024-09-14,checked_in,640.00,1697,138
16766,2024-04-21,2024-04-22,checked_in,80.00,4310,138
2196,2024-06-16,2024-06-19,booked,240.00,2320,138
15338,2024-04-26,2024-05-06,checked_out,800.00,1465,138
16010,2024-05-17,2024-05-21,cancelled,320.00,661,138
19142,2024-09-03,2024-09-13,cancelled,800.00,7922,138
19390,2024-06-27,2024-07-06,booked,720.00,5998,138
1051,2024-11-14,2024-11-22,cancelled,2800.00,7724,138
2711,2024-10-21,2024-10-30,checked_out,3150.00,7864,138
11400,2024-07-01,2024-07-07,booked,2100.00,7256,138
12051,2024-04-15,2024-04-25,checked_out,3500.00,1459,138
19307,2024-05-19,2024-05-28,checked_out,3150.00,5265,138
19406,2024-04-02,2024-04-03,checked_out,350.00,3384,138
638,2024-04-03,2024-04-08,checked_in,400.00,92,138
4973,2024-07-12,2024-07-18,checked_out,480.00,2968,138
12876,2024-06-10,2024-06-17,checked_out,560.00,154,138
16512,2024-06-03,2024-06-09,checked_out,480.00,4555,138
1560,2024-12-09,2024-12-15,checked_out,720.00,3331,138
